"Anna Kendrick","https://pp.userapi.com/c845523/v845523102/e9901/DeSn09KLGh4.jpg",9000,14400
"Laura Vandervoort","https://pp.userapi.com/c846322/v846322635/e634c/ybxh7VxCR2w.jpg",9000,14400
"Laura Vandervoort","https://pp.userapi.com/c849124/v849124555/74ee6/bG138EgEt2s.jpg",9000,14400
"Laura Vandervoort","https://pp.userapi.com/c847016/v847016635/e39f2/CmWvYPl9WR0.jpg",9000,14400
"Elisha Cuthbert","https://pp.userapi.com/c845523/v845523102/e9915/LnL4P0D1zSE.jpg",9000,14400
"Anna Korsun","https://pp.userapi.com/c852320/v852320640/194c4/7L44OkTQB6g.jpg",9000,14400
"Alice Matos","https://pp.userapi.com/c849216/v849216967/b3f7f/0a-AWPK0qOo.jpg",9000,14400
"Marie Avgeropoulos","https://pp.userapi.com/c855120/v855120126/aac26/EJf3eFVZtIs.jpg",9000,14400
"Gal Gadot","https://pp.userapi.com/c855532/v855532529/afc9e/d0cp3OSJmLQ.jpg",9000,14400
"Hayden Panettiere","https://pp.userapi.com/c850420/v850420414/17ce96/z4gcEMDuP74.jpg",9000,14400
"Vanessa Kirby","https://sun9-21.userapi.com/c857520/v857520573/35c2d/BfkdvQJaT8g.jpg",9000,14400
"Lindsey Morgan","https://sun9-29.userapi.com/c854320/v854320374/111c66/KCuNNFQeXaw.jpg",9000,14400
"Kylie Jenner","https://sun9-21.userapi.com/c858336/v858336839/1ad7b9/xL5sN2jamiI.jpg",9000,14400
"Kylie Jenner","https://sun9-26.userapi.com/c813024/v813024751/5c468/MQdddOXhKs4.jpg",9000,14400
"Camila Cabello","https://sun9-63.userapi.com/c857428/v857428001/1b3fae/Sh7o_gTcNxk.jpg",9000,14400
"Alexandra Daddario","https://sun9-25.userapi.com/c857728/v857728673/1a9429/8GzwXQlecVs.jpg",9000,14400
"Alexandra Daddario","https://sun9-4.userapi.com/c857132/v857132900/138305/bciL-jUP7Pk.jpg",9000,14400
"Kelly Rohrbach","https://sun9-31.userapi.com/c858124/v858124650/1bf162/mA1AxZCd9j0.jpg",9000,14400
"Kelly Rohrbach","https://sun9-22.userapi.com/c850608/v850608187/10d41b/VLCiO3pzOpE.jpg",9000,14400
"Priyanka Chopra","https://sun9-45.userapi.com/c858528/v858528650/135587/3PDUgu7zNPU.jpg",9000,14400
"Priyanka Chopra","https://sun9-35.userapi.com/c205628/v205628668/c0060/baU7nuvLXgI.jpg",9000,14400
"Lily Collins","https://sun9-69.userapi.com/c205528/v205528107/c1646/laWcwdnErCw.jpg",9000,14400
"Lily Collins","https://sun9-60.userapi.com/c858324/v858324662/1bae34/4LvZSJuPSnA.jpg",9000,14400
"Ana de Armas","https://sun9-52.userapi.com/c205528/v205528359/c2ad2/Ufhq9SQnJwM.jpg",9000,14400
"Ana de Armas","https://sun9-37.userapi.com/c205628/v205628103/c3cb3/LmDzPZbgc78.jpg",9000,14400
"Ana de Armas","https://sun9-2.userapi.com/c205816/v205816274/b8ce4/bfauFa97EOU.jpg",9000,14400
"Zoe Kravitz","https://st.kp.yandex.net/im/kadr/3/3/3/kinopoisk.ru-Zoe-Kravitz-3338878.jpg",9000,14400
"Zoe Kravitz","https://st.kp.yandex.net/im/kadr/3/2/8/kinopoisk.ru-Zoe-Kravitz-3283733.jpg",9000,14400
"Valya Karnaval","https://distribution.faceit-cdn.net/images/9128d6cd-d48d-48fb-8806-e2dac3f8f78d.jpeg",9000,14400
"Miley Cyrus","https://media.zenfs.com/en/marie_claire_us_340/d7f5d8fa90c8ad7cbcbc294d80e7ae2e",9000,14400
"Miley Cyrus","https://images.rtl.fr/~c/2000v2000/rtl/www/1120592-miley-cyrus-aux-mtv-vma-le-30-aout-2015.jpg",9000,14400
"Ariana Grande","https://nypost.com/wp-content/uploads/sites/2/2020/10/ariana-grande-4.jpg?quality=75&strip=all",9000,14400
"Jenna Ortega","https://i.pinimg.com/originals/4b/0c/e4/4b0ce4fc45a749f51f7f6d4027bc2a08.jpg",9000,14400
"Rachel Zegler","https://avatars.mds.yandex.net/i?id=13ab9bc661b5ea73400c0815ec9dcc2d_l-13010480-images-thumbs&n=13",9000,14400
"Kendall Jenner","https://i.dailymail.co.uk/1s/2025/07/01/10/99885253-0-image-a-13_1751362518581.jpg",9000,14400
"Kendall Jenner","https://i.pinimg.com/736x/cd/a4/e9/cda4e9e786df05aaadf93ec0547c36d9.jpg",9000,14400
"Cara Delevingne","https://mag.sigmalive.com/sites/default/files/sitefiles_2016-08/cara-delevingne-stars-in-dknys-2015-spring-intimates-campaign-2.jpg",9000,14400
"Natalie Portman","https://i.pinimg.com/736x/33/5d/69/335d69043d4926281b8928eb45d18e89.jpg",9000,14400
"Jennifer Lopez","https://i.pinimg.com/736x/40/1c/9c/401c9cab0ae1d8a2052b853476a02163.jpg",9000,14400
"Emma Stone","https://i.pinimg.com/736x/c8/b7/12/c8b71243fb03dace6f1f31ff3f9bb5fb.jpg",9000,14400
"Emma Stone","https://i.pinimg.com/originals/95/4d/08/954d0820f2f5480223748334cd3f7b18.jpg",9000,14400
"Rita Dakota","https://images.spletnik.ru/i/v/vOAwg8yEUQ/1011.jpg",9000,14400
"Rita Dakota","https://avatars.dzeninfra.ru/get-zen_doc/9195055/pub_6491a639cdc3c01bcc4e9319_6491a68785c3654e55707a07/scale_1200",9000,14400
"Helle Berry","https://avatars.mds.yandex.net/i?id=e6e1d28acc410a484d61c8ab110d8c8f_l-9677438-images-thumbs&n=13",9000,14400
"Kate Upton","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/35f0f43e-89bf-4c27-867e-104e5984bf88/1920x",9000,14400
"Bella Hadid","https://i.ytimg.com/vi/MJGp4RQ3wDw/maxresdefault.jpg",9000,14400
"Amber Heard","https://i.pinimg.com/736x/fa/13/ef/fa13efbe63aa28e598ceceb84d173f4a.jpg",9000,14400
"Jennifer Aniston","https://i.pinimg.com/736x/fe/fe/89/fefe89ca15b39c68c79a00fc9b3feebe.jpg",9000,14400
"Julia Roberts","https://enovine.net/film/i25/05iv11/05iv1115f/slike/julia%20roberts%20(1).jpg",9000,14400
"Jennifer Lawrence","https://cs12.pikabu.ru/post_img/2021/11/23/1/og_og_1637620900248835076.jpg",9000,14400
"Jennifer Lawrence","https://i.pinimg.com/originals/ff/93/8d/ff938d37f56f33d75ce4318d7302eb8f.jpg",9000,14400
"Emily Sears","https://i.pinimg.com/736x/79/89/c9/7989c9294723da7087dad1dd148ed3a7.jpg",9000,14400
"Ursula Corbero","https://avatars.mds.yandex.net/i?id=e2220eddec3985c3339699c2ee4e7957_l-3949526-images-thumbs&n=13",9000,14400
"Ursula Corbero","https://i.pinimg.com/originals/eb/ca/df/ebcadfabfcd4d6499472da7cfeff07a9.jpg",9000,14400
"Camilla Mendes","https://i.pinimg.com/736x/d3/9f/57/d39f57603f0a4c6c51356263960d7ea0.jpg",9000,14400
"Dilraba Dilmurat","https://i.pinimg.com/736x/e3/2a/0b/e32a0b2919fd4b11cd292ae95926d26e.jpg",9000,14400
"Tina Kunakey","https://i.pinimg.com/originals/24/c5/ca/24c5cacc1cdc4eb0b9c93a7e41295e74.jpg",9000,14400
"Tina Kunakey","https://player.hu/uploads/2020/10/17-1.jpg",9000,14400
"Anastasia Krasovskaya","https://static.sobaka.ru/images/image/01/74/49/58/_normal.jpg?v=1698841447",9000,14400
"Klava Koka","https://img.gazeta.ru/files3/871/19431871/21-pic_32ratio_900x600-900x600-6741.jpg",9000,14400
"Valya Karnaval","https://i.pinimg.com/originals/39/a2/25/39a225bf3e79033adb5bb1415cbc2bc5.jpg",9000,14400
"Yana Koshkina","https://storage.yandexcloud.net/moskvichmag/uploads/2018/12/nellyamartirosova.jpg",9000,14400
"Maxim","https://www.bellazon.com/main/uploads/monthly_2018_03/MQ5PazoaXo0.jpg.320a236bb181515e6dfaec688c1e4b41.jpg",9000,14400
"Victoria Bonya","https://static.life.ru/posts/2018/05/1115186/3c3ccdb06b6b5f479bce85daa149734a.png",9000,14400
"Amina Tenderlybae","https://static9.tgcnt.ru/posts/_0/13/131d00c06d86190792fdbac0320b73a0.jpg",9000,14400
"Amina Tenderlybae","https://i.pinimg.com/originals/6a/77/27/6a7727fd05af08847d8a18ac5d6a9194.jpg",9000,14400
"Glukoza","https://bloknot.ru/wp-content/uploads/2017/06/Bezy-myanny-j22.jpg",9000,14400
"Anna Sedokova","https://static.life.ru/M_publications/2020/8/8/16196708784.318933-900x.jpg",9000,14400
"Nusha","https://lisa.ru/images/cache/2020/6/30/fit_960_530_false_crop_1080_607_0_128_q90_969032_c913f5b4006fda888d7cafecf.jpeg",9000,14400
"Kristina Asmus","https://i01.fotocdn.net/s219/e5b19e7d21354dca/public_pin_l/3007551218.jpg",9000,14400
"Jeanne Friske","https://i.pinimg.com/originals/81/60/ab/8160ab58e1d750f92195239bf3ccfda0.jpg",9000,14400
"Elena Temnikova","https://news.store.rambler.ru/img/38bbaa9461749dd9ac0b796bf7e331e7?img-format=auto&img-1-resize=height:565,fit:max&img-2-filter=sharpen",9000,14400
"Polina Gagarina","https://i.pinimg.com/originals/4e/6a/fd/4e6afd24452990da0f1ff856b1ead634.jpg",9000,14400
"Anastasia Ivleeva","https://i.pinimg.com/originals/c8/41/da/c841da9ba7bb32616f8bbb91ee5ca158.jpg",9000,14400
"Irina Shake","https://static.life.ru/publications/2020/4/26/549189075340.29535.jpg",9000,14400
"Milfa","https://i-meatballs.bunkr.ru/vwHqfx54-xl66MY1y.jpeg",9000,14400
"Anastasia Ivleeva","https://avatars.mds.yandex.net/i?id=00f69a76fbe18db2a2d7b1ac41cebbce_l-6948927-images-thumbs&n=13",9000,14400
